InventoryID,Glottocode,LanguageName,GlyphID,Source,Allophones,Phoneme,SegmentClass,nasal,PhonemeOld,base,ISO6393,name,isocodes,level,macroarea,latitude,longitude
93,tewa1260,Tewa,0075+02D0,spa,uː,u,vowel,-,uː,u,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
93,tewa1260,Tewa,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
93,tewa1260,Tewa,0075+0303+02D0,spa,ũː,ũ,vowel,+,ũː,u,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
93,tewa1260,Tewa,00E6+02D0,spa,æː,æ,vowel,-,æː,æ,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
93,tewa1260,Tewa,025B,spa,ɛ ɛ,ɛ,vowel,-,ɛ,ɛ,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
93,tewa1260,Tewa,025B+0303,spa,ɛ̃,ɛ̃,vowel,+,ɛ̃,ɛ,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
93,tewa1260,Tewa,025B+0303+02D0,spa,ɛ̃ː,ɛ̃,vowel,+,ɛ̃ː,ɛ,tew,Rio Grande Tewa,tew,language,North America,35.9053,-106.124
97,mezq1235,Otomi,0061,spa,a,a,vowel,-,a,a,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0061+0303,spa,ã,ã,vowel,+,ã,a,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0065,spa,e,e,vowel,-,e,e,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0069,spa,i,i,vowel,-,i,i,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,006F,spa,o,o,vowel,-,o,o,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0075,spa,u,u,vowel,-,u,u,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,00E6,spa,æ,æ,vowel,-,æ,æ,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,00E6+0303,spa,æ̃,æ̃,vowel,+,æ̃,æ,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0254,spa,ɔ,ɔ,vowel,-,ɔ,ɔ,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0259,spa,ə,ə,vowel,-,ə,ə,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
97,mezq1235,Otomi,0268,spa,ɨ,ɨ,vowel,-,ɨ,ɨ,ote,Mezquital Otomi,ote,language,North America,20.2274,-99.5564
99,chiq1250,Mazateco,0061,spa,a ʌ,a,vowel,-,a,a,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,0061+0303,spa,ã ʌ̃,ã,vowel,+,ã,a,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,0069,spa,i,i,vowel,-,i,i,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,006F,spa,o u,o,vowel,-,o,o,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,006F+0303,spa,õ,õ,vowel,+,õ,o,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,025B,spa,ɛ,ɛ,vowel,-,ɛ,ɛ,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
99,chiq1250,Mazateco,025B+0303,spa,ɛ̃,ɛ̃,vowel,+,ɛ̃,ɛ,maq,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659
100,sanm1295,Mixtec,0061,spa,a,a,vowel,-,a,a,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0061+0303,spa,ã,ã,vowel,+,ã,a,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0065,spa,ɛ e,e,vowel,-,e,e,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0065+0303,spa,ẽ,ẽ,vowel,+,ẽ,e,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0069,spa,i ĭ i̥,i,vowel,-,i,i,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0069+0303,spa,ĭ̃ ĩ,ĩ,vowel,+,ĩ,i,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,006F,spa,o ɔ,o,vowel,-,o,o,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,006F+0303,spa,õ ɔ̃,õ,vowel,+,õ,o,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0075,spa,u,u,vowel,-,u,u,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
100,sanm1295,Mixtec,0075+0303,spa,m̩ ũ,ũ,vowel,+,ũ,u,mig,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482
102,paez1247,Paez,0061,spa,a ə,a,vowel,-,a,a,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0061+0303,spa,ã ə̃,ã,vowel,+,ã,a,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0069,spa,ɪ i,i,vowel,-,i,i,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0069+0303,spa,ɪ̃ ĩ,ĩ,vowel,+,ĩ,i,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0069+0306,spa,ĭ,i,vowel,-,ĭ,i,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0075,spa,ʊ u o,u,vowel,-,u,u,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0075+0303,spa,õ ũ,ũ,vowel,+,ũ,u,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,0259+0306,spa,ə̆,ə,vowel,-,ə̆,ə,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,025B,spa,e ɛ,ɛ,vowel,-,ɛ,ɛ,pbb,Páez,pbb,language,South America,2.61516,-76.31254
102,paez1247,Paez,025B+0303,spa,ɛ̃ ẽ,ɛ̃,vowel,+,ɛ̃,ɛ,pbb,Páez,pbb,language,South America,2.61516,-76.31254
107,isla1278,Island Carib,0061,spa,ɛ æ ʌ a ə̥ ɒ ə ɔ,a,vowel,-,a,a,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0061+0303,spa,ã ɒ̃ æ̃,ã,vowel,+,ã,a,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0065+031E,spa,ĕ̞ e̞̥ e̞,e,vowel,-,e̞,e,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0065+031E+0303,spa,ẽ̞,ẽ,vowel,+,ẽ̞,e,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0069,spa,i̥ ĭ i,i,vowel,-,i,i,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0075,spa,u ŭ u̥ o̞,u,vowel,-,u,u,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0254+02D0,spa,ɔː,ɔ,vowel,-,ɔː,ɔ,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,025B+02D0,spa,ɛː,ɛ,vowel,-,ɛː,ɛ,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0264+031E,spa,ɤ̞ ɯ ɤ̞̥ ɤ̞̆,ɤ,vowel,-,ɤ̞,ɤ,crb,Island Carib,crb,language,North America,15.364795,-61.342957
107,isla1278,Island Carib,0264+031E+0303,spa,ɤ̞̃ ɯ̃,ɤ̃,vowel,+,ɤ̞̃,ɤ,crb,Island Carib,crb,language,North America,15.364795,-61.342957
108,wapi1253,Wapishana,0061,spa,a ɛ,a,vowel,-,a,a,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0061+02D0,spa,aː,a,vowel,-,aː,a,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0061+0303,spa,ã,ã,vowel,+,ã,a,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0069,spa,i,i,vowel,-,i,i,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0069+02D0,spa,iː,i,vowel,-,iː,i,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0075,spa,u o,u,vowel,-,u,u,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0075+02D0,spa,uː,u,vowel,-,uː,u,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0268,spa,ɨ ɨ,ɨ,vowel,-,ɨ,ɨ,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0268+02D0,spa,ɨː,ɨ,vowel,-,ɨː,ɨ,wap,Wapishana,wap,language,South America,2.58744,-59.8021
108,wapi1253,Wapishana,0268+0303,spa,ɨ̃,ɨ̃,vowel,+,ɨ̃,ɨ,wap,Wapishana,wap,language,South America,2.58744,-59.8021
109,wayu1243,Goajiro,0061,spa,ḁ a a a a,a,vowel,-,a,a,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0061+02D0,spa,aː aː,a,vowel,-,aː,a,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0061+0303,spa,ã,ã,vowel,+,ã,a,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0069,spa,i̥ i i i,i,vowel,-,i,i,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0069+02D0,spa,iː iː,i,vowel,-,iː,i,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0075,spa,u̥ u u u,u,vowel,-,u,u,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0075+02D0,spa,uː,u,vowel,-,uː,u,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0254,spa,ɔ ɔ ɔ̥ ɔ,ɔ,vowel,-,ɔ,ɔ,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0254+02D0,spa,ɔː ɔː,ɔ,vowel,-,ɔː,ɔ,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0254+0303,spa,ɔ̃,ɔ̃,vowel,+,ɔ̃,ɔ,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0259,spa,ə ə̥ ə,ə,vowel,-,ə,ə,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0259+02D0,spa,əː əː,ə,vowel,-,əː,ə,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,0259+0303,spa,ə̃,ə̃,vowel,+,ə̃,ə,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,025B,spa,ɛ ɛ ɛ ɛ̥,ɛ,vowel,-,ɛ,ɛ,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,025B+02D0,spa,ɛː ɛː,ɛ,vowel,-,ɛː,ɛ,guc,Wayuu,guc,language,South America,11.395566,-72.199791
109,wayu1243,Goajiro,025B+0303,spa,ɛ̃,ɛ̃,vowel,+,ɛ̃,ɛ,guc,Wayuu,guc,language,South America,11.395566,-72.199791
113,shua1257,Jivaro,0061,spa,ɛ o̞ a ə,a,vowel,-,a,a,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,0061+0303,spa,ã,ã,vowel,+,ã,a,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,0069,spa,i ɪ i,i,vowel,-,i,i,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,0075,spa,u ou,u,vowel,-,u,u,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,026F,spa,ɯ,ɯ,vowel,-,ɯ,ɯ,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
113,shua1257,Jivaro,026F+0303,spa,ɯ̃,ɯ̃,vowel,+,ɯ̃,ɯ,jiv,Shuar,jiv,language,South America,-3.45136,-78.1892
114,waim1255,Barasano,0061,spa,a,a,vowel,-,a,a,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0061+0303,spa,ã,ã,vowel,+,ã,a,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0069,spa,i,i,vowel,-,i,i,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,006F,spa,o,o,vowel,-,o,o,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,006F+0303,spa,õ,õ,vowel,+,õ,o,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0075,spa,u,u,vowel,-,u,u,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,025B,spa,e ɛ,ɛ,vowel,-,ɛ,ɛ,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,025B+0303,spa,ɛ̃ ẽ,ɛ̃,vowel,+,ɛ̃,ɛ,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0268,spa,ɨ,ɨ,vowel,-,ɨ,ɨ,bao,Waimaha,bao,language,South America,0.30416,-70.1644
114,waim1255,Barasano,0268+0303,spa,ɨ̃,ɨ̃,vowel,+,ɨ̃,ɨ,bao,Waimaha,bao,language,South America,0.30416,-70.1644
117,ocai1244,Ocaina,0061,spa,a̰ a,a,vowel,-,a,a,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,0061+0303,spa,ã,ã,vowel,+,ã,a,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,0069,spa,ɪ ḭ i,i,vowel,-,i,i,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,006F+031E,spa,o̞ o̞̰,o,vowel,-,o̞,o,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,006F+031E+0303,spa,õ̞,õ,vowel,+,õ̞,o,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,025B,spa,ɛ ɛ̰,ɛ,vowel,-,ɛ,ɛ,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,026F,spa,ɯ ɯ̰,ɯ,vowel,-,ɯ,ɯ,oca,Ocaina,oca,language,South America,-2.159,-72.1422
117,ocai1244,Ocaina,026F+0303,spa,ɯ̃,ɯ̃,vowel,+,ɯ̃,ɯ,oca,Ocaina,oca,language,South America,-2.159,-72.1422
140,akan1250,Akan,0061,spa,a ɑ æ,a,vowel,-,a,a,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0061+0303,spa,ã æ̃,ã,vowel,+,ã,a,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0065,spa,e ø,e,vowel,-,e,e,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0069,spa,i ĭ̥ y ĭ i,i,vowel,-,i,i,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,006F,spa,oĭ õ o,o,vowel,-,o,o,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0075,spa,u u ŭ̥ ŭ,u,vowel,-,u,u,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0075+0303,spa,ũ ỹ,ũ,vowel,+,ũ,u,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,00F8+02D0,spa,øː ɛ̃ ɛ,ø,vowel,-,øː,ø,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0153+02D0,spa,œː,œ,vowel,-,œː,œ,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,0254,spa,ɔ ɔ̃,ɔ,vowel,-,ɔ,ɔ,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,026A,spa,ɪ̥̆ ɪ ɪ̆,ɪ,vowel,-,ɪ,ɪ,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,026A+0303,spa,ɪ̃,ɪ̃,vowel,+,ɪ̃,ɪ,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,028A,spa,ʊ ʊ̥̆ ʊ̆,ʊ,vowel,-,ʊ,ʊ,aka,Akan,aka,language,Africa,6.34756,-1.33254
140,akan1250,Akan,028A+0303,spa,ʊ̃,ʊ̃,vowel,+,ʊ̃,ʊ,aka,Akan,aka,language,Africa,6.34756,-1.33254
144,beem1239,Beembe,0061,spa,a,a,vowel,-,a,a,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0061+02D0,spa,aː,a,vowel,-,aː,a,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0061+0303,spa,ã,ã,vowel,+,ã,a,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0061+0303+02D0,spa,ãː,ã,vowel,+,ãː,a,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0069,spa,i,i,vowel,-,i,i,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0069+02D0,spa,iː,i,vowel,-,iː,i,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0069+0303+02D0,spa,ĩː,ĩ,vowel,+,ĩː,i,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0075,spa,u,u,vowel,-,u,u,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0075+02D0,spa,uː,u,vowel,-,uː,u,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0075+0303+02D0,spa,ũː,ũ,vowel,+,ũː,u,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0254,spa,ɔ,ɔ,vowel,-,ɔ,ɔ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0254+02D0,spa,ɔː,ɔ,vowel,-,ɔː,ɔ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0254+0303,spa,ɔ̃,ɔ̃,vowel,+,ɔ̃,ɔ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,0254+0303+02D0,spa,ɔ̃ː,ɔ̃,vowel,+,ɔ̃ː,ɔ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,025B,spa,ɛ,ɛ,vowel,-,ɛ,ɛ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,025B+02D0,spa,ɛː,ɛ,vowel,-,ɛː,ɛ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,025B+0303,spa,ɛ̃,ɛ̃,vowel,+,ɛ̃,ɛ,beq,Beembe,beq,language,Africa,-3.95895,14.1
144,beem1239,Beembe,025B+0303+02D0,spa,ɛ̃ː,ɛ̃,vowel,+,ɛ̃ː,ɛ,beq,Beembe,beq,language,Africa,-3.95895,14.1
149,koyr1242,Songhai,0061,spa,ɑ a,a,vowel,-,a,a,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0061+02D0,spa,aː,a,vowel,-,aː,a,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0061+0303,spa,ã,ã,vowel,+,ã,a,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0065,spa,e̞ e e,e,vowel,-,e,e,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0065+0303,spa,ẽ,ẽ,vowel,+,ẽ,e,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0065+031E+02D0,spa,e̞ː,e,vowel,-,e̞ː,e,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0069,spa,i ɪ,i,vowel,-,i,i,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0069+02D0,spa,iː,i,vowel,-,iː,i,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,006F,spa,ɔ o,o,vowel,-,o,o,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,006F+02D0,spa,oː,o,vowel,-,oː,o,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,006F+0303,spa,õ,õ,vowel,+,õ,o,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0075,spa,u,u,vowel,-,u,u,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0075+02D0,spa,uː,u,vowel,-,uː,u,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
149,koyr1242,Songhai,025B,spa,ɛ ɛ,ɛ,vowel,-,ɛ,ɛ,ses,Koyraboro Senni Songhai,ses,language,Africa,16.9634,-0.55187
151,lugb1240,Logbara,0061,spa,a,a,vowel,-,a,a,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,0061+0303,spa,ã,ã,vowel,+,ã,a,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,0065,spa,e,e,vowel,-,e,e,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,0069,spa,i,i,vowel,-,i,i,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,006F,spa,o,o,vowel,-,o,o,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,006F+032F,spa,o̯,o,vowel,-,o̯,o,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,0075,spa,u,u,vowel,-,u,u,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,0254,spa,ɔ,ɔ,vowel,-,ɔ,ɔ,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,025B,spa,ɛ,ɛ,vowel,-,ɛ,ɛ,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,026A,spa,ɪ,ɪ,vowel,-,ɪ,ɪ,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
151,lugb1240,Logbara,028A,spa,ʊ,ʊ,vowel,-,ʊ,ʊ,lgg,Lugbara,lgg,language,Africa,3.02245,30.8642
155,nama1265,Nama,0061+031F,spa,a̟,a,vowel,-,a̟,a,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,0061+031F+0303,spa,ã̟,ã,vowel,+,ã̟,a,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,0065,spa,e,e,vowel,-,e,e,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,0069,spa,ə ɪ i i,i,vowel,-,i,i,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,006F,spa,ʊ o õ o,o,vowel,-,o,o,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,0075,spa,u,u,vowel,-,u,u,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,0075+0303,spa,ũ,ũ,vowel,+,ũ,u,naq,Nama,NA,dialect,Africa,NA,NA
155,nama1265,Nama,026A+0303,spa,ɪ̃,ɪ̃,vowel,+,ɪ̃,ɪ,naq,Nama,NA,dialect,Africa,NA,NA
167,bulg1262,Bulgarian,0069,spa,ɪ i i,i,vowel,-,i,i,bul,Bulgarian,bul,language,Eurasia,43.3646,25.047
167,bulg1262,Bulgarian,0069+0303,spa,ĩ,ĩ,vowel,+,ĩ,i,bul,Bulgarian,bul,language,Eurasia,43.3646,25.047
